Product ID (DO NOT EDIT),Product Name (English),Product Name (Traditional Chinese),Product Summary (English),Product Summary (Traditional Chinese),SEO Title (English),SEO Title (Traditional Chinese),SEO Description (English),SEO Description (Traditional Chinese),SEO Keywords,Hidden Product,Preorder Product,Preorder Note (English),Preorder Note (Traditional Chinese),Status,Brand,Hide Price,Regular Price,Sale Price,Product Retail Store Price,Member Price,Bronze Member Price,Silver Member Price,Gold Member Price,Unlimited Quantity,Same Price,Product Cost,SKU,Quantity (DO NOT EDIT),Update Quantity (e.g. +5 or -8),Weight(KG),Supplier,Product Tag,Variant ID (DO NOT EDIT),Variant (English) (DO NOT EDIT),Variant (Traditional Chinese) (DO NOT EDIT),Variant Quantity (DO NOT EDIT),Update Variant Quantity (e.g. +5 or -8),Variant Price,Variant Sale Price,Variant Retail Store Price,Variant Member Price,Variant Bronze Member Price,Variant Silver Member Price,Variant Gold Member Price,Variant Cost,Variant Weight(KG),Variant SKU,Location ID,MPN,Barcode,SL_STOCK_ID(DO NOT EDIT),Warehouse(DO NOT EDIT),SL_KEY0(DO NOT EDIT),SL_KEY1(DO NOT EDIT)
63be7137787a2c00116fa622,Ero By Hot Backside Anal Whitening Cream,Ero By Hot Backside 後庭美白膏,,,Ero By Hot Backside Anal Whitening Cream,Ero By Hot Backside 後庭美白膏,Lightening your anus is an ongoing trend. This backside anal whitening cream is a high-quality cream for sensitive skin specially designed to whiten the area around the anus. It has a special bleaching complex and greasing ingredi,"減輕肛門重量是一種持續的趨勢。這款臀部美白霜是專為肛門周圍區域美白而設計的高品質敏感性皮膚霜。它具有特殊的漂白複合物和潤滑成分。成分：aqua（水），硬脂酸乙基己酯，甘油，硬脂酸甘油酯，異十六烷，ceteareth-12，ceteareth-20，苯氧乙醇，卡波姆，酒精denta。，生育酚乙酸酯，煙酰胺，氫氧化鈉，香水（香料），苯甲醇，尿囊素, 乙基己基甘油, 鋅 pca, 乙二胺四乙酸二鈉, 泛醇, 戊基肉桂醛, 小球藻/白羽扇豆蛋白髮酵物, 旱金蓮花/",,N,N,,,N,Ero By Hot,N,188,0,,0,0,0,0,N,,75,WD0002511,6,+0,1,,,,,,,,,,,,,,,,,,,,4042342003581,63be7137787a2c00116fa626,Primary,52bdcf6433bd190796e4ad36a16b21ce,edb9e648d47d74f00b791e40f695d026
63be7255a3524f00111e7751,Bijoux Indiscrets Mimi Nipple Covers (Silver/Black),Bijoux Indiscrets Mimi 乳貼 (銀色/黑色),,,Bijoux Indiscrets Mimi Nipple Covers (Silver/Black),Bijoux Indiscrets Mimi 乳貼 (銀色/黑色),The Mimi nipple stickers from the Bijoux Indiscrets collection make your breasts look irresistible. The nipple stickers are available in various colors and they are very easy to use. Clean your nipples and the skin around it prope,Bijoux Indiscrets 系列的 Mimi 乳貼讓您的乳房看起來無法抗拒。乳貼有多種顏色可供選擇，使用起來非常方便。正確清潔乳頭及其周圍的皮膚，撕下箔紙並將貼紙貼到位。將它們穿在透明衣服下或與開杯內衣套裝搭配，打造您的性感造型，讓您的伴侶驚喜！材質：塑料重量：30克,,N,N,,,N,Bijoux Indiscrets,N,115,0,,0,0,0,0,N,Y,38.5,,6,,1,,,63c116ecc0ba870020c1bdf6,,銀色,4,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,0,WD0002512,,,8437008001173,63c116edc0ba870020c1bdff,Primary,e302d6ab26f5f018214677c0d257d7ba,613d51023f7ba671f0ebee4921ef99b2
63be7255a3524f00111e7751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63c116ecc0ba870020c1bdf7,,黑色,2,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,0,WD0002490,,,8437008001074,63c116edc0ba870020c1be04,Primary,995a139bd36d60c22b6cc0f3d0a25512,35ec247b40ed38fdc7ea13198b7e4853
63be74d113ecb30011484555,OUCH Andres Chest Harness,OUCH Andres 胸帶,,,OUCH Andres Chest Harness,OUCH Andres 胸帶,"Taking the male harness a step further, this one will get you admiring and lustful eyes from all sides! With two big o-rings, connected by a bonded leather strap, the harness comes with two leather strap connections over the body!",男用背帶更上一層樓，這件絕對讓你刮目相看！帶有兩個大 O 形環，由粘合皮革帶連接，背帶在身體上配有兩個皮革帶連接！舒適地坐在手臂下方和下半身區域，有 3 個金屬扣，便於調節。優質粘合皮革錶帶上精心製作的鉚釘為這款漂亮的設備畫龍點睛！連接從未如此簡單！材料：皮革，金屬重量：576克,,N,N,,,N,Ouch,N,448,0,,0,0,0,0,N,,172.8,WD0002513,2,+0,1,,,,,,,,,,,,,,,,,,,,8714273291264,63be74d213ecb30011484559,Primary,30304afc844fdc06886796551336964a,52dff04dd363a18e9ab5f546400ad2f0
63bf949d556aa81ba3178d01,"Reason why nudity; emphasizing integration with nature, encouraging respect among people",裸體為什麼要理由 ； 強調與大自然融合，鼓勵人與人之間的尊重,,,"Reason why nudity; emphasizing integration with nature,",裸體為什麼要理由 ； 強調與大自然融合，鼓勵人與人之間的尊重,"Why You Should Be Naked - the first book in Taiwan where celestial body lovers tell their thoughts about celestial body experience.Everyone has their own way of leisure. Some people go golfing, some go traveling, and nudist lovers",裸體為什麼要理由 ； 強調與大自然融合，鼓勵人與人之間的尊重 - 台灣第一本天體愛好者訴說天體體驗的書。每個人都有自己的休閒方式。有些人去打高爾夫球，有些人去旅行，裸體愛好者去大自然裸體。它們都是放鬆身心、緩解壓力、重新喚醒生活動力的方式。他們應該受到尊重。通過本書的 12 篇文章，真正參加過天體營的愛好者表達了自己不後悔天體的方式。圖文並茂，講述了個人的天體之旅。讓讀者了解天文愛好者的選擇，也是公民教育的一部分：應尊重少數族裔的生存權利。,,N,N,,,N,,N,198,0,,0,0,0,0,N,,76,WD0002534,2,+0,1,,,,,,,,,,,,,,,,,,,,9789864434107,63bf949d556aa81ba3178d05,Primary,569eca21d45c737a11a3725f4595ddbb,c2219764bfa799ee3e62d656cb8f7ef5
63bfac04f16e550011aa810c,NPG Gekishine Kitou Vibro Masturbator Black,NPG Gekishine Kitou 震動按摩棒 黑色,,,NPG Gekishine Kitou Vibro Masturbator Black,NPG Gekishine Kitou 震動按摩棒 黑色,Powerful vibration of 10 kinds of patterns! The powerful twin rotor hits the back muscles directly! Easy operation and ideal for daily training.It is recommended to use lotion for sensitive areas. Advanced players can also take on,10 種花樣的強力震動！強勁的雙旋翼直擊背部肌肉！操作簡單，適合日常訓練。敏感部位建議使用乳液。高級玩家也可以在沒有乳液的情況下接受艱鉅的挑戰。輕巧小巧，轉動、按壓、摩擦等自由度高！產品尺寸：170 x 55 x 55 mm產品重量：125g連盒尺寸：185 x 70 x 70 mm附件：充電專用 USB 數據線,,N,N,,,N,NPG,N,478,0,,0,0,0,0,N,,192,WD0002530,4,+0,1,,,,,,,,,,,,,,,,,,,,4571165976609,63bfac04f16e550011aa8111,Primary,bf3a18aa132622934f87147bff47b7e3,7548352364588630860c7859446d473f
63bfb8626a1a7b0023cf85cf,SVAKOM Pulse Lite Neo (Pale Rosette/Seafoam Blue/Lavender),SVAKOM Pulse Lite Neo APP無線控制吸啜器 (淺粉紅/海洋藍/薰衣草),,,SVAKOM Pulse Lite Neo (Pale Rosette/Seafoam Blue/Lavend,SVAKOM Pulse Lite Neo APP無線控制吸啜器 (淺粉紅/海洋藍/薰衣草),"Relax and enjoy the soothing waves of blissful satisfaction. Pulse Lite Neo offers an enhanced experience in the world of suction, combining Pulse Technology with SVAKOM’s innovative interactive technology; a world of possibilitie",放鬆並享受舒緩的幸福滿足感。 Pulse Lite Neo 將 Pulse Technology 與 SVAKOM 的創新互動技術相結合，在吸力世界中提供增強的體驗；一個充滿可能性的世界等待著您。SVAKOM Pulse Lite Neo 壓力波陰蒂刺激器採用脈衝技術！ SVAKOM 的最新專利技術很高興向您展示它的功能。更深、更好、更強。 Pulse Technology 將吸力刺激直達您的核心部位，讓您獲得無語的美妙體驗。讓 Pulse Lite Ne,,N,N,,,Y,SVAKOM,N,468,0,,438,0,0,0,N,Y,188,,18,,0,,,63bfb8626a1a7b0023cf85c9,Pale Rosette,淺粉紅,6,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,0,WD0002531,,,6959633134429,63bfb8636a1a7b0023cf85d9,Primary,942ede5c59012742ed3262b13189a8a4,600b2eb1680c17a8d2e63beb997d7c23
63bfb8626a1a7b0023cf85cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63bfb8626a1a7b0023cf85ca,Seafoam Blue,海洋藍,6,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,0,WD0002532,,,6959633101193,63bfb8636a1a7b0023cf85de,Primary,75316ae5d50d5a8eb441faf4eb667193,909ae17ff45365874e4698ceb11a5bd0
63bfb8626a1a7b0023cf85cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63bfb8626a1a7b0023cf85cb,Lavender,薰衣草,6,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,0,WD0002533,,,6959633135464,63bfb8636a1a7b0023cf85e3,Primary,e9439ac162af2abac63f873801c2911f,c05ee227eaec085059384c7a70b107df
63bfc81dac2aba001aeaab26,NPG Riona Third 3 Dirty Sisters Anime Masturbator,NPG 三女莉央奈 色情三姊妹 動漫名器飛機杯,,,NPG Riona Third 3 Dirty Sisters Anime Masturbator,NPG 三女莉央奈 色情三姊妹 動漫名器飛機杯,"Daily sex with 3 lewd sisters is Kanon, the eldest sister who is kind and like a big sister, Nina, the second daughter who has an impressive and cheeky face, and Riona, the third daughter who speaks and acts like a small devil.  I",每天與 3 個好色姊妹發生性關係，分別是像姐姐一樣善良的長女花音，有著令人印象深刻的厚顏無恥的二女兒仁菜，以及說話和行為像小惡魔一樣的三女兒莉央奈。  它是一種小型非穿透式自慰器。 採用可緊密拉伸的高彈性材料，您可以通過自己的抓握來調節刺激！  莉央奈是 3 個色情和獨特的色情三姊妹中最小的一個。 將你悸動的慾望釋放到咬得緊緊的、不鬆開棍子的淫穴裡！！ 在慢慢擴張狹小空間的同時，隨著陰莖向前移動，你會感到一種難以形容的快感。 一步步相連的內部，將陰莖深深地,,N,N,,,N,NPG,N,178,0,,0,0,0,0,N,,59,WD0002529,1,+0,1,,,,,,,,,,,,,,,,,,,,4571536720725,63bfc81eac2aba001aeaab2c,Primary,bb27ddf465b9a51483856580a9aa50ae,018fff2978459ebffd352d75a0e4fdbb
63bfcac57257d500174af66e,NPG Rikka Ono True Masterpiece 2 Masturbator Product,NPG 真名器 2 小野六花 女優名器飛機杯,,,NPG Rikka Ono True Masterpiece 2 Masturbator Product,NPG 真名器 2 小野六花 女優名器飛機杯,"A cute little Rikka Ono's Masterpiece series!  A sensational stroker with plenty of 800g of pressure and thin folds, sucker warts that tightens the glans, neck and tongue!  Product size: 190×110×95mm Item Weight: 800g Accessories:",小野六花的傑作系列！  一個聳人聽聞的飛機杯，具有 800g 的充足壓力和薄褶皺，吸盤可收緊龜頭！  產品尺寸：190×110×95mm 產品重量：800g 連盒尺寸：230×145×110mm 附送：潤滑液,,N,N,,,Y,NPG,N,428,0,,0,0,0,0,N,,194,WD0002529,2,+0,1,,,,,,,,,,,,,,,,,,,,4562160138758,63bfcac67257d500174af674,Primary,9674d09ff0e1bfb811b8cb77b3056acb,c058b26587ac2e2d4012c2b952957d49
63bfce892acdbf001450bbbf,NPG Aika Yamagishi True 2 Holes Masturbator,NPG 極上生腰 山岸逢花 真雙穴 女優名器飛機杯,,,NPG Aika Yamagishi True 2 Holes Masturbator,NPG 極上生腰 山岸逢花 真雙穴 女優名器飛機杯,"Aika-chan's raw hips, which are so beautiful are completely reproduced with a thick 6kg!  A beautiful older sister Aika Yamagishi has a supple body that exudes a bewitching sex appeal, and a soft and beautiful buttocks that are bo",山岸逢花的臀部非常漂亮，6 公斤的厚重完全再現！  漂亮的姐姐山岸逢花，有著散發著妖嬈性感的柔軟身體，還有兼具陰道和肛門的柔軟美臀。  雙穴，雙層結構，不穿透  產品尺寸：230×280×180mm 產品重量：6200g 連盒尺寸：240×365×328mm 配件：潤滑液、海報,,N,N,,,Y,NPG,N,2188,0,,2168,0,0,0,N,,1009,WD0002528,1,+0,1,,,,,,,,,,,,,,,,,,,,4562160138765,63bfce8a2acdbf001450bbc6,Primary,ee43bd03bfa59013b981f5d0af2fc7eb,0212386904e98f9cf905129578e02745
63bfd1755b16720017219d9a,NPG Mina Kitano Awakening Masturbator,NPG 名器覺醒 北野未奈 女優名器飛機杯,,,NPG Mina Kitano Awakening Masturbator,NPG 名器覺醒 北野未奈 女優名器飛機杯,Crafted by leading Japanese adult toy brand Nippori Gift Mina Kitano masturbator is a fitting tribute to a woman who has quickly risen to the leading ranks of a competitive industry. The toy replicates the squishy feel of her skin,由領先的日本成人玩具品牌 Nippori Gift 打造的北野未奈飛機杯是對迅速上升到在競爭激烈的行業中處於領先地位。該飛機杯採用更柔軟的材料複製了她皮膚的柔軟感，同時又不影響她完美陰部的緊緻和緊貼陰莖的貼合度，它擁有許多狹窄的褶皺，每次推動都能刺激您的龜頭和陰莖。  雙重結構 非穿透性  產品尺寸：155×85×90mm 產品重量：500g 連盒尺寸：210×140×95mm 附送：化妝水,,N,N,,,Y,NPG,N,338,0,,0,0,0,0,N,,100,WD0002527,4,+0,1,,,,,,,,,,,,,,,,,,,,4562160138826,63bfd1755b16720017219d9e,Primary,df5127aa998bf1c356b6b190cb238bee,69ae88cd9e841e26f2cafcbc239da96d
63bfd75fb878790020599093,Liebe Seele Slut Choker Black,Liebe Seele Slut 頸圈 黑色,,,Liebe Seele Slut Choker Black,Liebe Seele Slut 頸圈 黑色,"The perfect choker does exist, the ideal combination of genuine leather and a shiny little gold word that will show, clearly, who is in absolute control.  Speechless.  Each one is 2.0cm in width and can vary in length from 31cm to",完美的頸圈確實存在，真皮和閃亮的金色小字的理想組合，可以清楚地表明誰處於絕對控制之中。  無語。  每個寬 2.0 厘米，長度從 31 厘米到 40 厘米不等,,N,N,,,Y,Liebe Seele,N,278,0,,0,0,0,0,N,,136.52,WD0002522,2,+0,1,,,,,,,,,,,,,,,,,,,,CL-80505BK,63bfd760b878790020599098,Primary,ac636225432cbffd3934986dccf35cba,a81d54aa5e39e9eff3e3ab038133a6d6
63bfd8dc709de1001db5c451,Liebe Seele Bitch Choker Black,Liebe Seele Bitch 頸圈 黑色,,,Liebe Seele Bitch Choker Black,Liebe Seele Bitch 頸圈 黑色,"The perfect choker does exist, the ideal combination of genuine leather and a shiny little gold word that will show, clearly, who is in absolute control.  Speechless.  Each one is 2.0cm in width and can vary in length from 31cm to",完美的頸圈確實存在，真皮和閃亮的金色小字的理想組合，可以清楚地表明誰處於絕對控制之中。  無語。  每個寬 2.0cm，長度從 31cm 到 40cm 不等,,N,N,,,Y,Liebe Seele,N,278,0,,0,0,0,0,N,,136.52,WD0001895,1,+0,1,,,,,,,,,,,,,,,,,,,,CL-80481BK,63bfd8dc709de1001db5c456,Primary,b391abf3d9b8c98d58db200f3ae5c051,9cb62029c18fb981acc0c14b336df901
63c0cb4230450e0011b3b0b8,MyToys MySecret Finger White,MyToys Mysecret 手指吸啜震動器 白色,,,MyToys MySecret Finger White,MyToys Mysecret 手指吸啜震動器 白色,"MySecret Finger is a discreet egg with suction, vibration and finger-like motion functions. It combines 7 popular air pressure stimulation pattern and 10 exciting finger-like motions into a compact product allowing both internal a",MySecret Finger 是一款小巧的吸啜震動器，具有吸力、震動和類手指運動功能。它將 7 種流行的氣壓刺激模式和 10 種令人興奮的手指式運動結合到一個緊湊的產品中，可以同時刺激內部和陰蒂。   特徵： 時尚而低調的設計，具有吸力和手指震動功能用於刺激陰蒂和 G 點的兩個摩打用 10 個類似手指的動作刺激您的 G 點7 種吸引模式來呵護您的陰蒂 IPX6 防水可充電，隨附 USB 充電線  材質：對身體無害的矽膠和表面光滑的 ABS 尺寸：279 ,,N,N,,,Y,MyToys,N,338,0,,0,0,0,0,N,,155.61,WD0002508,4,+0,1,,,,,,,,,,,,,,,,,,,,9504000162566,63c0cb4330450e0011b3b0be,Primary,2eb3f2b8916ba7e0ffac5e5de6ff8206,76548a616c23aa3aa127acd73d623ba2
