Product ID (DO NOT EDIT),Product Name (English),Product Name (Traditional Chinese),Product Summary (English),Product Summary (Traditional Chinese),SEO Title (English),SEO Title (Traditional Chinese),SEO Description (English),SEO Description (Traditional Chinese),SEO Keywords,Hidden Product,Preorder Product,Preorder Note (English),Preorder Note (Traditional Chinese),Status,Brand,Hide Price,Regular Price,Sale Price,Product Retail Store Price,Member Price,Bronze Member Price,Silver Member Price,Gold Member Price,Unlimited Quantity,Same Price,Product Cost,SKU,Quantity (DO NOT EDIT),Update Quantity (e.g. +5 or -8),Weight(KG),Supplier,Product Tag,Variant ID (DO NOT EDIT),Variant (English) (DO NOT EDIT),Variant (Traditional Chinese) (DO NOT EDIT),Variant Quantity (DO NOT EDIT),Update Variant Quantity (e.g. +5 or -8),Variant Price,Variant Sale Price,Variant Retail Store Price,Variant Member Price,Variant Bronze Member Price,Variant Silver Member Price,Variant Gold Member Price,Variant Cost,Variant Weight(KG),Variant SKU,Location ID,MPN,Barcode,SL_STOCK_ID(DO NOT EDIT),Warehouse(DO NOT EDIT),SL_KEY0(DO NOT EDIT),SL_KEY1(DO NOT EDIT)
6266e43d82cb1e003030f1a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6266e43d82cb1e003030f1a6,,360ml,11,+0,158,0,,0,0,0,0,31.66,1,UGAN-227,,,4582593587930,6266e43e82cb1e003030f1b6,Primary,37089078835ea1a148a044e33e44c75e,bd7a5b9935fcc1b1bded55dfe8e79dde
62672bab2bcb3900158e2aa5,Durex Regular Fit  Condom 30 pack,Durex 杜蕾斯 Regular Fit 激情裝 乳膠安全套 30片裝,,,Durex Regular Condom 30 pack,Durex 杜蕾斯激情裝 乳膠安全套 30片裝,Durex Regular Condoms are the original Durex condom for basic confidence.  - The original Durex condom.  - Easy-On shaped and teat ended. - Transparent & lubricated natural rubber latex condoms.  - Nominal width: 56mm.  World's No,Durex 杜蕾斯激情裝 乳膠安全套 30片裝 是杜蕾斯激情裝由優質天然橡膠製成，經典設計，佩帶舒適，給你和伴侶貼心呵護及激情快感。 我們特別的製造方式令激情裝氣味更怡人，讓你盡情放鬆和享受。 為了確保最佳的品質保證，產品應該存放在陰涼乾燥的地方，並避免陽光照射。  乳膠避孕套，帶有矽膠潤滑劑 容易穿戴 100％通過電子測試，每批次進行5次以上質量測試,"Durex Regular Condom, Durex 杜蕾斯激情裝,杜蕾斯激情裝",N,N,,,Y,Durex,N,250,225,,0,0,0,0,N,,89.54,DR1086P30,27,+0,1,,,,,,,,,,,,,,,,,,,,9300631407874,62672bac2bcb3900158e2aac,Primary,9cb32a0f1653b62de74ca7619ccac646,89abc2b042f873aebe61892f5f64ee27
6267621544644c001b0391c9,Fifty Shades of Grey Sweet Anticipation Ball Gag,Fifty Shades of Grey Sweet Anticipation 口塞球,,,Fifty Shades of Grey Sweet Anticipoation 口塞球,Fifty Shades of Grey Sweet Anticipoation Ball Gag,"In celebration of a decade of erotic discovery and fulfillment, the Fifty Shades of Grey Official Pleasure Collection invites you to immerse yourself in the Fifty Shades experience.Curated by E L James, the collection of stylish, ",為慶祝色情發現和成就的十年，《格雷的五十道陰影》官方快樂系列邀請您沉浸在《格雷的五十道陰影》體驗中。由 E L James 策劃，時尚、高品質的玩具、束縛配件和必需品系列都是您探索的，您可以在臥室內外探索自己的強烈、親密和激動人心的體驗。主要特點：- 對比鮮明的黑色和紅色配色的可逆設計- 有效消音的矽膠球柔軟的襯墊，穿著舒適- 可調節尺寸適合所有人- 飾有 100% 無鎳金屬硬件- 織物上詳述了五十度灰標誌- 提供品牌儲物袋- 包括我們的無塑料包裝產品中的,"Fifty Shades of Grey Sweet Anticipoation, Fifty Shades of Grey Sweet Anticipoation, Fifty Shades of Grey 口塞球, 口塞球",N,N,,,Y,Fifty Shades of Grey,N,299,0,,0,0,0,0,N,,130.54,E32426,9,+0,1,,,,,,,,,,,,,,,,,,,,5060897575031,6267621544644c001b0391ce,Primary,f486906ccd112fd7f2864d3038e10e18,22e5116f6ee922b3691b6a4d361cb6ac
62676891dadb2200249e7f81,LELO Smart Wand 2 Medium,LELO Smart Wand 2 Medium 防水強力震動 全身按摩 AV按摩棒,,,LELO Smart Wand 2 Medium,LELO Smart Wand 2 Medium 防水強力震動 全身按摩 AV按摩棒,LELO Smart Wand 2 Medium GreenA luxurious massage experience!Unparalleled satisfaction! LELO Smart Wand 2 Medium Waterproof Powerful Vibration Full Body Massage AV Massager is an unparalleled massager for anyone interested in disc,LELO Smart Wand 2 Medium 防水強力震動 全身按摩 AV按摩棒 綠色奢華級按摩體驗！無可比擬的滿足感！LELO Smart Wand 2 Medium 防水強力震動 全身按摩 AV按摩棒是一款無與倫比的按摩儀，適於對探索歡愉感興趣的任何人。若您想追求的是全面的快感體驗，LELO Smart Wand™ 2 Medium 非常適合您！它可喚醒您深藏體內的情慾，喚醒您想探索的任何性敏感區的感官享受，包括陰蒂區域。Smart Wand™ 2,"LELO Smart Wand 2 Medium,LELO Smart Wand 2 Medium 防水強力震動 全身按摩 AV按摩棒, AV按摩棒",N,N,,,Y,,N,1318,0,,1288,0,0,0,N,Y,528,,5,,1,,,62676891dadb2200249e7f7b,Black,黑色,2,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,,,,7350075028373,62676892dadb2200249e7f8a,Primary,b05a1cd2a8fa3a03fe3ce0e7288e778f,d8ad87262babe90917d168dc4d83ef27
62676891dadb2200249e7f81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62676891dadb2200249e7f7c,Ocean Blue,綠色,2,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,,,,7350075028380,62676892dadb2200249e7f8f,Primary,d28ab902ff6d306dbd8d5ef97b9b34f7,b715b2e89140ff4010605543286ae5d2
62676891dadb2200249e7f81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62676891dadb2200249e7f7d,Deep Rose,紫色,1,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,,,,7350075028458,62676892dadb2200249e7f94,Primary,9b7ccda68c8b409827f3f187c431cfba,af1fdccfe23bffd6c3fa8f16f6bea478
62685cf783f34200152ee938,Satisfyer Curvy Trinity 3 Insertable Air Pulse Vibrator,Satisfyer Curvy Trinity 3 插入式空氣脈衝震動器,,,Satisfyer Curvy Trinity 3 Insertable Air Pulse Vibrator,Satisfyer Curvy Trinity 3 插入式空氣脈衝震動器,"Are you indecisive? The Curvy Trinity 3 functions as an Air pulse stimulator, lay-on vibrator, and G-spot vibrator, all in one! Utilize each function separation and conveniently. With a smooth and narrowing shaft and a slight edge",你優柔寡斷嗎？ Curvy Trinity 3 可作為空氣脈衝吸啜器、躺式震動器和 G 點震動器，合二為一！方便地利用各個功能分離。該產品具有光滑而狹窄的軸和輕微的邊緣，適合初學者和鑑賞家。只需一種產品即可輕鬆導航三種不同的產品功能。使用直觀的控制面板控制 3 個電機，具有 11 個壓力波強度和 12 個可獨立控制的振動程序。 Curvy Trinity 3 由人體安全矽膠製成，可充電且防水 (IPX7)。給自己一些可以做這一切的東西！空氣脈衝波刺激陰蒂和,,N,N,,,Y,Satisfyer,N,428,0,,0,0,0,0,N,Y,211.91,,10,,1,,新年促銷2023,62685cf783f34200152ee934,Blue Grey,藍灰色,5,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,SC1081G01,,,4061504036533,62685cf783f34200152ee93e,Primary,faf37e1bc73bb02e4d32171028d67f11,92b1df64b707563ab545c19259bdef6f
62685cf783f34200152ee938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6380352aee046d00225e2b57,,紅色,4,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,0,WD0001198,,,4061504036526,6380352bee046d00225e2b5c,Primary,91b251cc6716c9fa665b60a446e587cf,598ef85b769a7740bf1cd2c29d063244
6269265ce45758001ef06e8b,Size Matters Penis Vibro Sleeve with Bullet Clear,Size Matters 震動陰莖套 透明,,,Size Matters Penis Vibro Sleeve with Bullet Clear,Size Matters 震動陰莖套 透明,"This semi-realistic sex sleeve combines vibration, texture, and girth for the ultimate in penis enhancement for more sexual satisfaction! For your pleasure, the sleeve is made of clear, ultra stretchy TPR, so it conforms to your r", 這款半逼真的陰莖套結合了振動、質地和周長，可最大限度地增強陰莖，以獲得更多的性滿足！ 為了您的樂趣，套筒由透明、超彈性的 TPR 製成，因此它與您的棒棒保持一致。 帶紋理的外觀將為您的伴侶帶來額外的樂趣，而振動的子彈提供強烈的刺激，將您變成他們自己的振動器！ 這款透明袖子重量輕，適合旅行，非常適合旅途中的人士！尺寸：總長 7 英寸，直徑 1.5 英寸材質：TPR、ABS顏色：透明注意：需要 3 片電池，包括在內,,N,N,,,Y,Size matters,N,238,0,,0,0,0,0,N,,81,AE336,0,+0,1,,,,,,,,,,,,,,,,,,,,848518018526,6269265ce45758001ef06e90,Primary,038f6a45b7f735143233e226c9139de5,e4e7ef4525c83dd29738df94243b2ec1
62692ce85ce3c800275d729f,A-One Black Gyaru Ultimate Blowjob Heaven Masturbator,A-One 水龍敬 黑辣妹的口交天國 動漫飛機杯,,,A-One Black Gyaru Ultimate Blowjob Heaven Masturbator,A-One 水龍敬 黑辣妹的口交天國,"The transcendent reality of the mouth of an S-class black gal is molded to the limit! !The realistic lips, the glans of the tongue, and the intimate contact with potassium salts are irresistible! ! ! !The blow hole is so pretty! !",S級黑gal的嘴的超然真實成型到極限！！逼真的嘴唇，舌頭的龜頭，以及與鉀鹽的親密接觸，令人無法抗拒！！！！吹孔太漂亮了！！用性感的棕色身體強行用嘴操！！！！體驗這種緊張刺激的握法！！！！這就像天堂一樣，你無法逃脫公雞圍攻！！！！&lt;第一天堂&gt;徹底的近距離接觸舌頭技術!!〜包裹龜頭後部的Puru Puru舌頭〜感覺善良和放鬆！&lt;第二天堂&gt;雙重攻擊!!-龜頭上的兩次昏厥刺激-插入龜頭並戳尿道！！&lt;第三天堂&gt;Ochinpo圍城網,"A-One 水龍敬 黑辣妹的口交天國,A-one 口交飛機杯,A-ONE 黑妹口交杯",N,N,,,Y,A-ONE,N,328,0,,0,0,0,0,N,,90,TOY-9901754,7,+0,1,,oos,,,,,,,,,,,,,,,,,,4573432997478,62692ce85ce3c800275d72a3,Primary,317295af5905725fcb845954662a086a,ff9c0934c17eb91faf2b830c565f800c
6269543dbe0a590027d6a506,SB School Girl Set - Black/Red,SB 女學生套裝 黑/紅色,,,SB School Girl Set - Black/Red,SB 女學生套裝 黑/紅色,Size: One SizeColor: red /blackBrand: S-BabyCountry of origin: ChinaSchool Girl lingerie set for role play,尺寸：均碼 S/M/L顏色：紅/黑品牌：S-baby原產國：中國用於角色扮演的女學生內衣套裝,,N,N,,,Y,S-Baby,N,228,0,,0,0,0,0,N,,52,SB-129,0,+0,1,,,,,,,,,,,,,,,,,,,,SB-129,6269543dbe0a590027d6a50b,Primary,fd9a7d3288ddd96c391647047f5eec7b,03a7e7691b66dcaf2122f7b7beee6579
6269742ce45758001ef08b61,Men's Infinity 90 Capsules,男極 Men's Infinity 90粒,"Enhance hardness, strengthens physical vigor and endurance.",快扯 耐戰 硬射,Men's Infinity 90 Capsules,男極 Men's Infinity 90粒,,"網上購買男極男極90粒 , 零售價 HK$229.00。 查看男極90粒價格, 詳細貨品資料, 優惠及折扣。Waddy Store 情趣用品商店為您推薦其他男士配方貨品選購。Men‘s Infinity 男極是專門為男仕所研製之精力配方，以多種中西方珍貴材料精煉而成，以增強能力及男士精力健康。Men’s Infinity 男極能提升男士機能，增強體力、提升耐力、使精神旺盛、朝氣勃勃、讓男士保持時刻幹勁。天然成分，不含藥物，安全可靠，無副作用，絕對是男士保持",男極 Men's Infinity,N,N,"This product is a pre-order product. It will arrive in about 7-14 working days, thank you for your patient! (AVAILABLE does not mean in stock)",此商品為預購商品，大約7-14工作天到貨，請耐心等候♡（尚有庫存不代表有現貨）,Y,,N,288,0,,0,0,0,0,N,,180,MF1077E01,8,+0,1,,,,,,,,,,,,,,,,,,,,4895084328692,6269742ce45758001ef08b65,Primary,3a9354047657f87583d41bca53071695,668590da40f66b2b8e67f02fe493708f
6269a67dbe0a590015d6c339,G PROJECT KUU-HIP Cushion,G PROJECT KUU-HIP 美臀咕臣,,,G PROJECT KUU-HIP Cushion,G PROJECT KUU-HIP 美臀咕臣,"An easy-to-use, padded version of a bouncy real-skin butt doll.You can enjoy beautiful buttocks in a variety of body positions and use infinite possibilities. Soft and soft padded buttocks with a smooth and bouncy comfortable touc",易於使用，彈性真人肌膚美臀型娃娃的軟墊版本。可享受各種體位，使用方法有無限可能的美臀。軟墊光滑有彈性的舒適觸感，令人上癮的柔軟美臀！舒適質地和緊實的彈性觸感肌膚，讓您感覺舒適如夢。配備語音模組，女孩會因您的抽插而發出可愛矯喘聲！隨機播放使您性慾失控的矯喘聲音，讓您可以用耳朵也能感受到的妄想真實啪啪啪體驗。傳教士體位幸福感滿載！可享受所喜歡的速度及完美的貼合感，後背體位給您壓倒性的支配感！扶住腰部，盡情享受插入緊實妹妹&amp;激烈抽插的樂趣。騎乘體位讓您進,"G PROJECT KUU-HIP,KUU-HIP,KUU-HIP 美臀咕臣,KUU-HIP 飛機杯咕臣",N,N,,,Y,G PROJECT,N,488,0,,0,0,0,0,N,,244,UGPR-218,5,+0,1,,,,,,,,,,,,,,,,,,,,4582593590169,6269a67dbe0a590015d6c33e,Primary,8912964a116921dfd290bea52db327b1,455e9d0a36c9e0d01505f5e464bfc8ae
6269a887213fdd001eb2867b,G PROJECT The secret of onahole,G PROJECT 名器の秘密 動漫飛機杯,,,G PROJECT The secret of onahole,G PROJECT 名器の秘密 動漫飛機杯,"Meat pieces pop out when inserted!A special organ masturbation set with 150% internal structure!The onahole is about 430g in weight!Made in Japan using materials that can directly touch the skin with peace of mind, and MADE IN JAP",插入時會彈出肉粒！內部結構為150％的特殊機關自慰套！肉厚約430g的重量！ 使用可安心直接接觸皮膚的日本國產素材以及在日本國內生產MADE IN JAPAN。此種素材為會隨著用家使用而成長，感覺跟人類皮膚一樣有彈性的革命性素材「momochi」。※也建議與充氣娃娃一起使用。,"G PROJECT 名器の秘密 動漫飛機杯,G PROJECT 名器の秘密,名器の秘密,名器の秘密 飛機杯,名器之秘密",N,N,,,Y,G PROJECT,N,268,0,,0,0,0,0,N,,110,UGPR-119,3,+0,1,,,,,,,,,,,,,,,,,,,,4573423125361,6269a888213fdd001eb28680,Primary,07a0c994b5ea428538a791383bcb4057,8319211ae6876e74678b95e7e6f4387f
