Product ID (DO NOT EDIT),Product Name (English),Product Name (Traditional Chinese),Product Summary (English),Product Summary (Traditional Chinese),SEO Title (English),SEO Title (Traditional Chinese),SEO Description (English),SEO Description (Traditional Chinese),SEO Keywords,Hidden Product,Preorder Product,Preorder Note (English),Preorder Note (Traditional Chinese),Status,Brand,Hide Price,Regular Price,Sale Price,Product Retail Store Price,Member Price,Bronze Member Price,Silver Member Price,Gold Member Price,Unlimited Quantity,Same Price,Product Cost,SKU,Quantity (DO NOT EDIT),Update Quantity (e.g. +5 or -8),Weight(KG),Supplier,Product Tag,Variant ID (DO NOT EDIT),Variant (English) (DO NOT EDIT),Variant (Traditional Chinese) (DO NOT EDIT),Variant Quantity (DO NOT EDIT),Update Variant Quantity (e.g. +5 or -8),Variant Price,Variant Sale Price,Variant Retail Store Price,Variant Member Price,Variant Bronze Member Price,Variant Silver Member Price,Variant Gold Member Price,Variant Cost,Variant Weight(KG),Variant SKU,Location ID,MPN,Barcode,SL_STOCK_ID(DO NOT EDIT),Warehouse(DO NOT EDIT),SL_KEY0(DO NOT EDIT),SL_KEY1(DO NOT EDIT)
5f2f07cf6b66ce00309482ad,TENGA EGG MISTY,TENGA EGG MISTY 迷濛扭蛋,,,TENGA EGG WAVY II,TENGA EGG MISTY 迷濛扭蛋,,EGG-009 | MISTY 迷濛扭蛋 細微顆粒突起的演出 極限級的小型高硬度螺粒，演繹出極細緻的刺激。一點一點地是全絲絨般的接觸。來自全方向，周到的呵護。打開就馬上帶來驚喜！扭計蛋登場！超柔軟的素材，新感覺自慰扭蛋。盛蛋器打開，發現可愛的扭蛋。以這樣的形態，真的能帶來快感嗎？完全出乎意料之外，超柔軟及彈性超高的素材，簡直是甚麼尺寸亦能容納得下。加上如安全套一樣的柔軟感，直接配合掌心的溫暖感，簡單地就能隨時享樂。而且，每一款的內部結構都不一樣，各自,"飛機蛋,TENGA, TENGA EGG, 自慰蛋, TENGA EGG MISTY 迷濛扭蛋,  TENGA EGG MISTY, 迷濛扭蛋, waddystore, waddy store, 飛機杯 香港, 飛機蛋 香港, 打飛機 香港,自慰, 打J,  TENGA-EGG-009 MISTY迷濛細點型自慰蛋",N,N,,,Y,TENGA,N,65,58,,56,0,0,0,N,,24.7,TA1347M01,0,+0,1,,"egg,tenga-egg,飛機蛋",,,,,,,,,,,,,,,,1292,,4560220551455,5f2f07cf6b66ce00309482b2,Primary,84fac766828bb914c870fa734da3b541,b78c0f3bc97b36a55327ca777d7bac48
5f2f129bea7619002dc88b24,TENGA EGG CLOUDY,TENGA EGG CLOUDY 厚雲扭蛋,,,TENGA EGG WAVY II,TENGA EGG CLOUDY 厚雲扭蛋,,EGG-010 | CLOUDY 厚雲扭蛋 好像被厚厚的雲層所包圍，很粘的刺激！ 生產出達到彈力極限的最厚設計。內部結構是纖細雲形條紋的刺激，加上厚厚的外層緊緊的捆緊。象被包進去一樣的快感享受。打開就馬上帶來驚喜！扭計蛋登場！超柔軟的素材，新感覺自慰扭蛋。盛蛋器打開，發現可愛的扭蛋。以這樣的形態，真的能帶來快感嗎？完全出乎意料之外，超柔軟及彈性超高的素材，簡直是甚麼尺寸亦能容納得下。加上如安全套一樣的柔軟感，直接配合掌心的溫暖感，簡單地就能隨時享樂。,"飛機蛋,TENGA, TENGA EGG, 自慰蛋, TENGA EGG CLOUDY 厚雲扭蛋,  TENGA EGG CLOUDY, 厚雲扭蛋, waddystore, waddy store, 飛機杯 香港, 飛機蛋 香港, 打飛機 香港,自慰, 打J,EGG CLOUDY-挺趣蛋-飛雲型, TENGA EGG",N,N,,,Y,TENGA,N,65,58,,56,0,0,0,N,,24.79,TA1348L01,3,+0,1,,"egg,tenga-egg,飛機蛋",,,,,,,,,,,,,,,,1325,,4560220552766,5f2f129bea7619002dc88b29,Primary,13980b6ca249dc28f4ccb07d2879f2ae,744957ff284354e9c1a4d3ea31639b5e
5f2f1564dd46500030b8e54c,TENGA EGG SHINY,TENGA EGG SHINY 太陽扭蛋,,,TENGA EGG WAVY II,TENGA EGG SHINY 太陽扭蛋,,太陽突起的亮閃閃的刺激！位於中央的螺紋無拘無束地突起扭動，產生強烈的刺激之餘更加接連輻射型的螺紋實現刺激實現刺激!   粗野的快感不斷地襲擊過來。打開就馬上帶來驚喜！扭計蛋登場！超柔軟的素材，新感覺自慰扭蛋。盛蛋器打開，發現可愛的扭蛋。以這樣的形態，真的能帶來快感嗎？完全出乎意料之外，超柔軟及彈性超高的素材，簡直是甚麼尺寸亦能容納得下。加上如安全套一樣的柔軟感，直接配合掌心的溫暖感，簡單地就能隨時享樂。而且，每一款的內部結構都不一樣，各自產生出不同的快感。,"飛機蛋,TENGA, TENGA EGG, 自慰蛋, TENGA EGG 標準套裝,  TENGA EGG SHINY, 太陽扭蛋, waddystore, waddy store, 飛機杯 香港, 飛機蛋 香港, 打飛機 香港,自慰, 打J,",N,N,,,Y,TENGA,N,65,58,,56,0,0,0,N,,24.79,TA1349S01,3,+0,1,,"egg,tenga-egg,飛機蛋",,,,,,,,,,,,,,,,1326,,4560220552773,5f2f1565dd46500030b8e551,Primary,671a2b29519b4c3a6fa72731702a27c4,219ea5151f1019bcd7f210f92a474c03
5f2f17350d756c4c81f96d5f,TENGA EGG SURFER,TENGA EGG SURFER 荒波扭蛋,,,TENGA EGG WAVY II,TENGA EGG SURFER 荒波扭蛋,,EGG-012 | SURFER 荒波扭蛋 怒濤邊哆哆嗦嗦的刺激！ 跨過高低差的大型的螺紋，發出哆哆嗦嗦的刺激。通過小型的突起，骨碌骨碌聲地施加壓力，快感有節奏的滾來。打開就馬上帶來驚喜！扭計蛋登場！超柔軟的素材，新感覺自慰扭蛋。盛蛋器打開，發現可愛的扭蛋。以這樣的形態，真的能帶來快感嗎？完全出乎意料之外，超柔軟及彈性超高的素材，簡直是甚麼尺寸亦能容納得下。加上如安全套一樣的柔軟感，直接配合掌心的溫暖感，簡單地就能隨時享樂。而且，每一款的內部結構都不,"飛機蛋,TENGA, TENGA EGG, 自慰蛋, TENGA EGG SURFER 荒波扭蛋,  TENGA EGG SURFER, 荒波扭蛋, waddystore, waddy store, 飛機杯 香港, 飛機蛋 香港, 打飛機 香港,自慰, 打J, EGG SURFER-挺趣蛋-海嘯型, TENGA",N,N,,,Y,TENGA,N,65,58,,56,0,0,0,N,,25.7,TA1350S01,9,+0,1,,"egg,tenga-egg,飛機蛋",,,,,,,,,,,,,,,,1327,,4560220552780,5f2f17350d756c4c81f96d64,Primary,9b20296acb9e81fd73e28e16c6e081c5,4e91f9e09a0aa74c27a3ba1394b3c7d2
5f2f19ab65168800421b570b,TENGA EGG Standard Package,TENGA EGG 標準套裝,,,TENGA EGG WAVY II,TENGA EGG 標準套裝,,一盒 6 隻的 TENGA 扭蛋 - EGG-013 至 EGG-018 號。型號：EGG-013、EGG-014、EGG-015、EGG-016、EGG-017、EGG-018 重量：60g 備註：一次性使用、內附潤滑液 本體尺寸：長49 x 寬49 x 高61 (mm) 包裝尺寸：長53 × 寬53 × 高70 (mm) 注意事項 1) 此乃用完即棄產品，亦不是設計供循環使用。2) 請勿與他人分享使用此產品。3) 如私處有傷口則請勿使用。,"飛機蛋,TENGA, TENGA EGG, 自慰蛋, TENGA EGG 標準,  自慰扭蛋, TENGA EGG 套裝, 飛機蛋套裝",N,N,,,Y,TENGA,N,359,318,,0,0,0,0,N,,179.45,TA1350S06,3,+0,1,,"egg,tenga-egg,飛機蛋",,,,,,,,,,,,,,,,2433,,4560220556542,5f2f19ab65168800421b5710,Primary,edb23f9b7e8889b1c0d7f24f080f3618,c90eeba68ad5104fcd90341154ecc4a3
5f2f1f09ee07c6002d0c354d,TENGA EGG HARD Package,TENGA EGG HARD 套裝,,,TENGA EGG WAVY II,TENGA EGG HARD 套裝,,一盒 6 隻的 TENGA 扭蛋 - EGG-007 至 EGG-012 號。使用方法1) 沿著齒孔剝去蛋上的包裝膠紙。2) 打開蛋蓋，取出蛋白，加入附上的潤滑劑。3) 小心將陰莖放入。4) 隨意地如扭動扭蛋。5) 使用後請將蛋白放回並蓋上蛋蓋。請遵照閣下居住地區的法例棄置處理。型號：EGG-007、EGG-008、EGG-009、EGG-010、EGG-011、EGG-012 本體尺寸：長49 x 寬49 x 高61 (mm) 此乃用完即棄產品，亦不是設,"飛機蛋,TENGA, TENGA EGG, 自慰蛋, TENGA EGG HARD,  TENGA Hole Lotion, TENGA 飛機杯, waddystore, waddy store, 飛機杯 香港, 飛機蛋 香港, 打飛機 香港,自慰, 打J, TENGA EGG自慰蛋組合套裝, TENGA,",N,N,,,Y,TENGA,N,359,318,,0,0,0,0,N,,175.8,TA1351H06,7,+0,1,,"egg,tenga-egg,飛機蛋",,,,,,,,,,,,,,,,1991,,4560220552827,5f2f1f09ee07c6002d0c3552,Primary,24da4d60e96928efb3c56fb068b15fd8,79ebdfcd4fb725f5b1916188679eb002
5f30450bdd92500024d0283c,TENGA Crysta,TENGA Crysta,,,TENGA Crysta,TENGA Crysta 水晶飛機杯,,「TENGA crysta」，名字取自水晶的英文單字Crystal，只是故意少了一個字母「L」，並分成Leaf、Ball 跟Block 三種款式。新款飛機杯的外觀就如同水晶般透明。2019年TENGA再度推出更不像飛機杯的自慰膠， 新開發出的矽膠，以全新的形狀及紋路制造出不同內裡紋路，不同的位置有不同的紋路，膠的入口有不同紋路，加上內裡收起來不同的硬物，增加你進入時侯能夠刺激你的感覺。使用簡單，倒進潤滑劑即可玩，膠質偏硬，刺激感足夠。清洗容易，可整個清洗。,"TENGA Crysta, crysta,  Leaf 流葉, Ball 魔球, Block 冰磚, Waddy Store, TENGA HK, 飛機杯, 冰磚飛機杯, 水晶飛機杯",N,N,,,Y,TENGA,N,338,288,,0,0,0,0,N,Y,142.78,2850,2,,1,,,5f30450bdd92500024d02836,Leaf,Leaf 流葉,0,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,TA1351L01,2850,,4570030970001,5f30450bdd92500024d02844,Primary,4da6f3970e040ee934ddb263b390ce6a,3d6a93ae822281f1b0864c86c640f383
5f30450bdd92500024d0283c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f30450bdd92500024d02837,Ball,Ball 魔球,1,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,TA1351B01,2848,,4570030970018,5f30450bdd92500024d02846,Primary,b529ceffe90b120ccaa322679629bdda,e4192b267f510a08ae53ffcf279821f9
5f30450bdd92500024d0283c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f30450bdd92500024d02838,Block,Block 冰磚,1,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,TA1351B02,2849,,4560220560464,5f30450bdd92500024d02848,Primary,2c41140854cb63291f938adc8af7a686,222cd2abff0e8cb69ba0ea2ac3164fc6
5f315f850d74240024c0865b,TENGA GEO,TENGA GEO 探索球,,,TENGA GEO,TENGA GEO 探索球 | 重複使用型飛機杯,,"TENGA GEO 探索球 CORAL 珊瑚球, 由TENGA出品的飛機膠，將美觀感覺提升，就算你完完放在家中，也不會有人覺得是怎樣的一回事，只有你自己會知道這是個甚麼的玩具。 將裡面的紋路反轉作裝飾，反轉回來後就是以紋路刺激自己。 需翻轉使用，以有凸點位置刺激自己 可反復使用，任防水，清洗簡單 附送底座，增加美觀性。 Waddy Store 推薦 TENGA GEO 飛機膠","TENGA GEO, TENGA GEO 探索球, TENGA GEO 冰河球, 冰河球, 珊瑚球, 水紋球,TENGA GEO系列, TENGA GEO 探索球 重複使用球型飛機杯, TENGA GEO 冰河球飛機杯, TENGA GEO星球杯, 重複使用球型飛機杯, TENGA , 男性自慰器, 探索球",N,N,,,Y,TENGA,N,288,0,,285,0,0,0,N,Y,143.74,,6,,1,,,5f315f850d74240024c08655,,AQUA 水紋球,2,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,TA1352A01,2852,,4560220552025,5f315f850d74240024c08663,Primary,6234a2c28e478f8ac4d95f34f725da3f,da8bc3d79539a8776638feebe4496e07
5f315f850d74240024c0865b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f315f850d74240024c08656,,CORAL 珊瑚球,1,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,WD0001904,2851,,4560220552063,5f315f850d74240024c08665,Primary,91a5b5b48bf62bffa81c0b49772b6200,2d74c5f6b42901067d692ef4da527196
