Product ID (DO NOT EDIT),Product Name (English),Product Name (Traditional Chinese),Product Summary (English),Product Summary (Traditional Chinese),SEO Title (English),SEO Title (Traditional Chinese),SEO Description (English),SEO Description (Traditional Chinese),SEO Keywords,Hidden Product,Preorder Product,Preorder Note (English),Preorder Note (Traditional Chinese),Status,Brand,Hide Price,Regular Price,Sale Price,Product Retail Store Price,Member Price,Bronze Member Price,Silver Member Price,Gold Member Price,批發商戶 Price,Unlimited Quantity,Same Price,Product Cost,SKU,Quantity (DO NOT EDIT),Update Quantity (e.g. +5 or -8),Weight(KG),Supplier,Product Tag,Variant ID (DO NOT EDIT),Variant (English) (DO NOT EDIT),Variant (Traditional Chinese) (DO NOT EDIT),Variant Quantity (DO NOT EDIT),Update Variant Quantity (e.g. +5 or -8),Variant Price,Variant Sale Price,Variant Retail Store Price,Variant Member Price,Variant Bronze Member Price,Variant Silver Member Price,Variant Gold Member Price,Variant 批發商戶 Price,Variant Cost,Variant Weight(KG),Variant SKU,Location ID,MPN,Barcode,SL_STOCK_ID(DO NOT EDIT),Warehouse(DO NOT EDIT),SL_KEY0(DO NOT EDIT),SL_KEY1(DO NOT EDIT)
632ae5b7f62dcf0031c0c4c6,SN-507 Transparent Skirt Student Suit White,SN-507 透視短裙學生套裝 白色,,"1套3件
- 學生套裝
- 長襪

尺寸: 均碼",SN-507 Transparent Skirt Student Suit White,SN-507 透視短裙學生套裝 白色,,SN-507 透視短裙學生套裝 白色 大小：一個尺寸適合所有人,"SN-507 透視短裙學生套裝 白色, 短裙學生裝,  性感學生制服誘惑套裝, 情趣內衣, 學生情趣內衣",N,N,,,Y,,N,155,0,,0,0,0,0,0,N,,64,,3,+0,1,,,,,,,,,,,,,,,,,,,,,98000153,632ae5b7f62dcf0031c0c4cc,Primary,9b84b548ad89f6cdaf6625db4ccb6666,d28828a233c79077587223429ee19625
632ae949c759de0031693e1f,SN-056 Open Crotch Bikini with Nightgown (White),SN-056 開襠比堅尼連睡袍 (白色),,"1套4件
- 蕾絲內衣
- T-Back
- 睡袍
- 絲帶

尺寸: 均碼",SN-056 Open Crotch Bikini with Nightgown (White),SN-056 開襠比堅尼連睡袍 (白色),Free SizeProduct made in China,1套4件 - 蕾絲內衣 - T-Back - 睡袍 - 絲帶  尺寸: 均碼,,N,N,,,Y,,N,159,0,,0,0,0,0,0,N,,47.7,,6,+0,1,,,,,,,,,,,,,,,,,,,,,98000155,632ae94ac759de0031693e27,Primary,e911ee4dc83b786f34e38f6ccc7f3afb,76bfa57e9569a74235a681d093c41d9c
632ae9f6b6e03d002e99c8e1,SN-056 Open Crotch Bikini with Nightgown (Black),SN-056 開襠比堅尼連睡袍 (黑色),,"1套4件
- 蕾絲內衣
- T-Back
- 睡袍
- 絲帶

尺寸: 均碼",SN-056 Open Crotch Bikini with Nightgown,SN-056 開襠比堅尼連睡袍,,1套4件 - 蕾絲內衣 - T-Back - 睡袍 - 絲帶  尺寸: 均碼,"斑鳩成人用品專門店-SN-056 開襠比基尼連睡袍,SN-056,SN-056 開襠比基尼連睡袍,SN-056 睡袍,SN-056 開襠比基尼連睡袍",N,N,Preoder Now! Shipping starts 3 days later,預購，三日後到貨,Y,,N,159,0,,0,0,0,0,0,N,,47.7,,5,+0,1,,,,,,,,,,,,,,,,,,,,,98000156,632ae9f7b6e03d002e99c8e9,Primary,49fbc63b2005c170567aa7081b6ae21e,6092de238c672dc14af7dd7ae01c9839
632aea9208d930001ce54d5e,SN-071 Maid's ultimate seduction,SN-071 女僕的終極誘惑,,,SN-071 Maid's ultimate seduction,SN-071 女僕的終極誘惑,,均碼,,N,N,,,Y,Sexy Night,N,149,0,,0,0,0,0,0,N,,44.7,,0,+0,1,,,,,,,,,,,,,,,,,,,,,98000167,632aea9308d930001ce54d65,Primary,cfcc66cb3f83769937f77cf9e7141547,495b117854b8eca880f9ffe6472df5a5
632aeb0834a625002e6a6bfd,SN-072 Lace t-back lingerie,SN-072 蕾絲透視睡裙連T-Back 情趣內衣,,,SN-072 Lace t-back lingerie,SN-072 蕾絲透視睡裙連T-Back 情趣內衣,one size fits all,均碼,,N,N,,,Y,,N,149,0,,0,0,0,0,0,N,,30,,4,+0,0,,,,,,,,,,,,,,,,,,,,,98000168,632aeb0834a625002e6a6c01,Primary,e4364e80f969b6338f5a17e5a3a1a808,ac0ec4a79e8ad575d62714d17403b589
632aecf0beb49d0026d015f8,SN-075 Butterfly Gift Pink,SN-075 蝴蝶的禮物 粉紅色,,"1套2件
- 性感睡袍
- T-Back

尺寸: 均碼",SN-075 Butterfly Gift Pink,SN-075 蝴蝶的禮物 粉紅色,Size: One size fits everyone,1套2件 - 性感睡袍 - T-Back  尺寸: 均碼,"SN-075 蝴蝶的禮物,SN-075,斑鳩成人用品專門店-SN-075 蝴蝶的禮物,SN-075 蝴蝶的禮物,SN-075 蝴蝶的禮物(黑/粉色),斑鳩成人用品,斑鳩 SN-075, Ben Gau SN-075, SN-075",N,N,Preoder Now! Shipping starts 3 days later,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,135,0,,0,0,0,0,0,N,,40.5,,7,+0,1,,,,,,,,,,,,,,,,,,,,,98000170,632aecf1beb49d0026d015ff,Primary,f4533eaed1872cfa9c6cb9da0d511b55,d15fc91d35955d43f14456c84db4494b
632aee2c933bff002e8bc3b2,SN-075 Butterfly Gift Black,SN-075 蝴蝶的禮物 黑色,,"1套2件
- 性感睡袍
- T-Back

尺寸: 均碼",SN-075 Butterfly Gift Black,SN-075 蝴蝶的禮物 黑色,Size: One size fits everyone,1套2件 - 性感睡袍 - T-Back  尺寸: 均碼,"SN-075 蝴蝶的禮物,SN-075,斑鳩成人用品專門店-SN-075 蝴蝶的禮物,SN-075 蝴蝶的禮物,SN-075 蝴蝶的禮物(黑/粉色),斑鳩成人用品,斑鳩 SN-075, Ben Gau SN-075,SN-075",N,N,Preoder Now! Shipping starts 3 days later,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,135,0,,0,0,0,0,0,N,,40.5,,5,+0,1,,,,,,,,,,,,,,,,,,,,,98000171,632aee2d933bff002e8bc3b9,Primary,f0aa955d770cded28af4c7a9fbb63227,d243dca4707c76ecd6e8bbbd2b0e4c92
632c3a3dd6d2e3002abd2217,SN-076 Pure Bunny,SN-076 純潔小兔,,"1套4件
- 兔耳
- 丁字緊身連身衣
- 手套
- 漁網絲襪

尺寸: 均碼",NT-076 Pure Bunny,SN-076 純潔小兔,Size: One size fits everyone,1套4件 - 兔耳 - 丁字緊身連身衣 - 手套 - 漁網絲襪  尺寸: 均碼,,N,N,,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,198,0,,0,0,0,0,0,N,,71.7,,-1,+0,1,,,,,,,,,,,,,,,,,,,,,98000172,632c3a3ed6d2e3002abd221c,Primary,c2d060b411b3b26dfe5ed6e1519fd168,3ef19b9f1ab68ad4c57c668a53f99886
632c3b7bb35aeb00198f33c4,SN-087 Lace Sling Set with Stockings,SN-087 蕾絲吊帶套裝連絲襪,,"1套3件
- 蕾絲內衣
- 吊帶絲襪

尺寸: 均碼",SN-087 Lace Sling Set with Stockings,SN-087 蕾絲吊帶套裝連絲襪,,1套3件 - 蕾絲內衣 - 吊帶絲襪  尺寸: 均碼,"SN-087 蕾絲吊帶套裝連絲襪情趣內衣, 吊帶內衣, 扇形蕾絲吊帶襪連絲襪套裝, 情趣蕾絲吊襪帶性感誘惑吊帶襪套裝, 質感蕾絲- 吊帶/ 絲襪, 絲襪吊帶襪, 性感吊帶襪, 情趣內衣",N,N,,,Y,,N,175,0,,0,0,0,0,0,N,,63,,4,+0,1,,,,,,,,,,,,,,,,,,,,,98000180,632c3b7bb35aeb00198f33c9,Primary,1e975cd13ac144eecce771e744c97273,cb22f3c6ecfb1ca248e8d501abc0adab
632c3bee41f96f001682483f,SN-091 Body Stocking,SN-091 暗花蛛網連身絲襪,,,NT-091 Body Stocking,SN-091 暗花蛛網連身絲襪,one size fits all,均碼,,N,N,,,Y,Sexy Night,N,128,0,,0,0,0,0,0,N,,10,,3,+0,0,,,,,,,,,,,,,,,,,,,,,98000181,632c3bee41f96f0016824843,Primary,c7a6ed674ce418cf3dbdd9e4ae56e49b,05b9f8fff306fea006f2117d6a6333dc
632c3c9682b45f001e830e51,SN-093 open crotch stockings Sexy lingerie (Black),SN-093 開襠絲襪 (黑色),,"開檔絲襪

尺寸: 均碼",Naughty Clothes NT-092 open crotch stockings Sexy linge,SN-092 開襠絲襪,,,SN-092 開襠絲襪,N,N,,,Y,SpicKini,N,78,0,,0,0,0,0,0,N,,30.8,,7,+0,1,,,,,,,,,,,,,,,,,,,,,98000182,632c3c9782b45f001e830e56,Primary,d045826ea5816b321420d5bb1fa2e4b7,e853f886da81bbdf426b0e3cd03ba609
632c3e6fec1bcd0022460c04,SN-097 Lace Garter + Stockings Red,SN-097 蕾絲花邊吊襪帶＋襪 紅色,,"1套2件
- 蕾絲花邊吊襪帶
- 絲襪或網襪

尺寸: 均碼",SN-097 Lace Garter + Stockings Red,SN-097 蕾絲花邊吊襪帶＋絲襪 紅色,,1套2件 - 蕾絲花邊吊襪帶 - 絲襪或網襪  尺寸: 均碼,"SN-097 , SN-097 蕾絲花邊吊襪帶＋絲襪, 蕾絲花邊吊襪帶＋絲襪",N,N,,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,88,0,,0,0,0,0,0,N,,30.8,,4,+0,1,,,,,,,,,,,,,,,,,,,,,98000186,632c3e70ec1bcd0022460c0a,Primary,80f3b7bf1699b9e9ebc29b0ea8f9883f,196cca6212329b1acefdd27194be95a4
632c3f10b13bf6001305222e,SN-097 Lace Garter + Stockings Black,SN-097 蕾絲花邊吊襪帶＋襪 黑色,,"1套2件
- 蕾絲花邊吊襪帶
- 絲襪或網襪

尺寸: 均碼",NT-097 Lace Garter + Stockings Black,SN-097 蕾絲花邊吊襪帶＋絲襪 黑色,,1套2件 - 蕾絲花邊吊襪帶 - 絲襪或網襪  尺寸: 均碼,"SN-097 , SN-097 蕾絲花邊吊襪帶＋絲襪, 蕾絲花邊吊襪帶＋絲襪",N,N,,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,88,0,,0,0,0,0,0,N,Y,30.8,,0,,1,,,632c3f10b13bf6001305222a,,絲襪,0,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,,,,98000188,632c3f11b13bf60013052237,Primary,fad15328b3aa558d00d9cde1f5520e35,21d6736e60cd35ee4cf2622e7c1b0292
632c3f10b13bf6001305222e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632c3f10b13bf6001305222b,,網襪,0,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,1,,,,98000189,632c3f11b13bf6001305223b,Primary,6c27c3581c602759525fe9f3a1b2102b,6d567407a196a640c94739fdc76518c5
632d2c64d290a60013e596d0,SN-508 Hentai Outsider,SN-508 變態野外露出,,,SN-508 Hentai Outsider,SN-508 變態野外露出,one size fit alls,均碼,,N,N,,,Y,,N,80,0,,0,0,0,0,0,N,,25,,4,+0,0,,,,,,,,,,,,,,,,,,,,,98000191,632d2c64d290a60013e596d4,Primary,fff0e7bb9eee47894c7b5aaae23d1843,3493325840a903a6830723b2fb9c1e51
632d2d0ebfb355002589e046,SN-139 Halter sailor suit,SN-139 露背水手服,,"1套3件
- 水手綁帶上衣
- 水手裙
- 學生襪

尺寸: 均碼",SN-116 Halter sailor suit,SN-139 露背水手服,Size: One size fits everyone,1套3件 - 水手綁帶上衣 - 水手裙 - 學生襪  尺寸: 均碼,"SN-139 Halter sailor suit, SN-116 露背水手服, 露背水手服, 水手服, 情趣水手服, 情趣校服",N,N,,視乎實際供應，最快即日/一星期內出貨,Y,,N,150,0,,0,0,0,0,0,N,Y,45,,15,,1,,,632d2d0dbfb355002589e042,,粉色 Pink,9,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,0,,,,98000194,632d2d0ebfb355002589e04f,Primary,21ef91ab503a99f7e85565448edb4254,5bc7b88e38192a5d21636beebc5065ee
632d2d0ebfb355002589e046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632d2d0dbfb355002589e043,,藍色 Blue,6,+0,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,價格一致,0,,,,98000193,632d2d0ebfb355002589e053,Primary,7c14ad00166883c024a4aafb54b79625,1b8ef78d7c969eff0854c6ef29fd1814
632d2db8a85c4e001df083f7,SN-140 Two-Dimensional Maid,SN-140 二次元女僕,,"1套6件
- 頭箍
- 頸圈
- 女僕裙
- 腳袖
- 圍裙
- 絲襪

尺寸: 均碼",SN-140 Two-Dimensional Maid,SN-140 二次元女僕,Size: One size fits everyone,1套6件 - 頭箍 - 頸圈 - 女僕裙 - 腳袖 - 圍裙 - 絲襪  尺寸: 均碼,"SN-140 二次元女僕,  2021 二次元情趣內衣, 二次元情趣内衣, 情趣用品角色扮演cosplay, 二次元角色扮演女僕, 性感內衣, 情趣內衣, 女僕",N,N,,,Y,,N,168,0,,0,0,0,0,0,N,,46.5,,4,+0,1,,,,,,,,,,,,,,,,,,,,,98000197,632d2db9a85c4e001df083fd,Primary,103145bd2dee1b75ee248aeea5e2b949,26091a4042cc7118c41a4d97bb22e5ed
632d2e96720ea3001f131341,SN-145 Bunny Dress Red,SN-145 兔子禮服 紅色,,"1套4件
- 頭箍
- 吊帶背心連絲襪夾
- 開檔內褲
- 絲襪

尺寸: 均碼",NT-145 Bunny Dress Red,SN-145 兔子禮服 紅色,Size: One size fits everyone,1套4件 - 頭箍 - 吊帶背心連絲襪夾 - 開檔內褲 - 絲襪  尺寸: 均碼,"SN-145, SN-145 兔子禮服",N,N,,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,169,0,,0,0,0,0,0,N,,59,,0,+0,1,,,,,,,,,,,,,,,,,,,,,98000199,632d2e97720ea3001f131346,Primary,e70e8df1d885607d01dd6f7b609a304a,3a94f7f9052802cfb5f1c4dd9d531d96
632d2f0c3092d2002efb09a3,SN-145 Bunny Dress Black,SN-145 兔子禮服 黑色,,"1套4件
- 頭箍
- 吊帶背心連絲襪夾
- 開檔內褲
- 絲襪

尺寸: 均碼",SN-145 Bunny Dress Black,SN-145 兔子禮服 黑色,Size: One size fits everyone,1套4件 - 頭箍 - 吊帶背心連絲襪夾 - 開檔內褲 - 絲襪  尺寸: 均碼,"SN-145, SN-145 兔子禮服",N,N,,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,169,0,,0,0,0,0,0,N,,59,,0,+0,1,,,,,,,,,,,,,,,,,,,,,98000200,632d2f0d3092d2002efb09aa,Primary,667546dd9d50ba574835d41cf727fe7d,53bae343d6a5613982f2866f01be5c48
632d2f8f2e08a40025928f75,SN-148 Interschool Class Flower,SN-148 校際班花,,"1套5件
- 假領
- 學生領帶
- 吊帶上衣
- 學生短裙
- T-Back

尺寸: 均碼",NT-148 Interschool Class Flower,NT-148 校際班花,Size: One size fits everyone,大小：一個尺寸適合所有人,"NT-148 校際班花情趣內衣, Naughty Toys, NT-148 校際班花, 情趣內衣, 學生情趣內衣, 情趣內衣, 角色扮演, Naughty Clothes NT-148 校際班花 情趣內衣",N,N,,,Y,,N,155,0,,0,0,0,0,0,N,,54,,5,+0,1,,,,,,,,,,,,,,,,,,,,,98000201,632d2f902e08a40025928f7b,Primary,58dcda9379796393eda0e5b18c76b912,afa44e303fc189c7ac30758f0db46467
632d2ff93092d20019fb0a8c,SN-150 Women's Football Team Captain,SN-150 女足隊長,,"1套3件
- 運動上衣
- 內褲
- 運動長襪

尺寸: 均碼",SN-150 Women's Football Team Captain,SN-150 女足隊長,Size: One size fits everyone,1套3件 - 運動上衣 - 內褲 - 運動長襪  尺寸: 均碼,"SN-150 女足隊長, 女足隊長,",N,N,,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,149,0,,0,0,0,0,0,N,,49.5,,2,+0,1,,,,,,,,,,,,,,,,,,,,,98000202,632d2ff93092d20019fb0a90,Primary,6c5e412e0077605c030ccba746c7409a,0ab24be3ebd6d4a886af060ceeefb9a7
632d3087bde69200313f4916,SN-163 Music School Girl Sexy lingerie,SN-163 音樂系學妹 情趣內衣,Size: One size fits everyone,"顏色: 白色
尺寸: 均碼
包括: 上衣、短裙、領帶、學生襪",SN-163 Music School Girl Sexy lingerie,SN-163 音樂系學妹 情趣內衣,SN-163 Music School Girl Sexy lingerie Size: One size fits everyone,顏色: 白色 尺寸: 均碼 包括: 上衣、短裙、領帶、學生襪,"SN-163,Music School Girl Sexy lingerie,Music School,School Girl,音樂系學妹,學妹,音樂系,情趣內衣,",N,N,,,Y,,N,179,0,,0,0,0,0,0,N,,50,,6,+0,1,,,,,,,,,,,,,,,,,,,,,98000203,632d3088bde69200313f491b,Primary,6b99cf3550358035b1f0b0f93f7bf5a0,a331fc0c7a13f492b22b18739aef879f
632d3103ffdb050028d2a932,SN-164 flight attendant Sexy lingerie,SN-164 航空乘務員 情趣內衣,Size: One size fits everyone,"顏色: 深藍色
尺寸: 均碼
包括: 帽、上衣、短褲",SN-164 flight attendant Sexy lingerie,SN-164 航空乘務員 情趣內衣,SN-164 flight attendant Sexy lingerie   Size: One size fits everyone,顏色: 深藍色 尺寸: 均碼 包括: 帽、上衣、短褲,"SN-164,flight attendant Sexy lingerie,flight attendant,Sexy lingerie,航空乘務員,情趣內衣,乘務員,空姐,內衣,",N,N,,,Y,,N,188,0,,0,0,0,0,0,N,,40,,3,+0,1,,,,,,,,,,,,,,,,,,,,,98000204,632d3103ffdb050028d2a937,Primary,92c8a448fcc32111bdea9c0e18400f5c,4253350b681e9ce8adb770392f47d400
632d36e6790a17002848b942,SN-166 Group Chairman (White),SN-166 集團理事長 (白色）,,"1套3件
- 綁帶上衣
- 裙
- 網襪

尺寸: 均碼",SN-166 Group Chairman,SN-166 集團理事長,One size fit all,1套3件 - 綁帶上衣 - 裙 - 網襪  尺寸: 均碼,,N,N,,預計一到兩星期發貨，或者可以DM查詢詳細庫存,Y,,N,159,0,,0,0,0,0,0,N,,58,,1,+0,1,,,,,,,,,,,,,,,,,,,,,98000206,632d36e7790a17002848b946,Primary,4f7aee5ea62d719c8328f49d39ed6850,8b7dc2111e99362bfb19289ff42750fc
632d60094425950022467826,SN-166 Group Chairman (Black),SN-166 集團理事長 (黑色）,,"1套3件
- 綁帶上衣
- 裙
- 網襪

尺寸: 均碼",SN-166 Group Chairman (Black),SN-166 集團理事長 (黑色）,Free SizeProduct made in China,1套3件 - 綁帶上衣 - 裙 - 網襪  尺寸: 均碼,,N,N,,,Y,,N,159,0,,0,0,0,0,0,N,,62,,5,+0,1,,,,,,,,,,,,,,,,,,,,,98000207,632d600a442595002246782b,Primary,115808d56221bff4975f311be464ac18,cb771959785a4b287861af7bfc29477f
